ticker,equity,earnings,long_term_debt,Conservatively_Financed,equity_per_share,Average EPS,SD of EPS,Average Annual Compounding Growth Rate,Average Annual Compounding Years,Compounding Growth Rate from Beginning of Data to Now,Average Return on Equity,percent_retained_earnings_last_year,avg_percent_retained_earnings,Percent Rate of Return from Retained Earnings,Return on Retained Equity,Return on Equity Paid,Percent Annual Growth Rate,Future Equity Per Share,Future Earnings Per Share,Future Stock Price Based On Pe,Shares Outstanding Trend,share_price_for_7_percent_gov_bond,Estimated Initial Return Rate
CDNS,3404271000.0,4936384000.0,299771000.0,Yes,12.481378415240442,2.9225,0.6421983727790034,0.21381207585118597,4,0.1562011270399455,1.2308262377497483,1,1.0,0.14542343883661246,11.690000000000001,0.0,1.2308262377497483,689.5904992328551,848.7660797587457,45019.897877378105,Stagnant,55.14285714285714,0.015317460317460316
CZR,4552000000.0,-2523000000.0,12224000000.0,No,21.074074074074073,-4.7175,6.071208178772986,261.0750908672648,4,5.4361968859269645,-0.5651784991188827,1,1.0,-0.9088500264970852,-18.87,-0.0,-0.5651784991188827,0.3275695741148626,-0.18513528025524967,3.931732463512461,Stagnant,52.14285714285714,0.08331430918934507
CPT,4980757000.0,-613651000.0,3715400000.0,No,45.52835949140303,3.4975,1.7347532245250332,0.6833783233359858,4,0.3151886616186905,-0.16676678263766223,0.48119325551232167,0.4606996493130212,-6.02439024390245,6.4451880938891675,7.5448119061108345,0.013035678427202695,48.574205712378266,-8.100564005833277,1543.1148018620606,Stagnant,52.99999999999999,0.0314780246121444
CPB,3794000000.0,4569000000.0,5715000000.0,No,nan,3.52,1.1161989070053777,-0.16138845418360934,4,-0.14577302241118195,1.2129449728886768,0.6597701149425288,0.6934200485364688,-0.3058252427184465,9.763354283393479,4.316645716606519,0.5874541854757006,nan,nan,nan,Stagnant,41.0,0.06072789043440008
COF,58089000000.0,60945000000.0,49318000000.0,Maybe,151.51017214397496,15.5475,8.031181030832265,1.1804186601803364,4,0.23260057233498044,0.9095805898754612,0.8331015299026425,0.8665172077150534,0.1262316415690649,53.888705147799165,8.301294852200831,0.7273607722042503,2330.0060842253697,2119.3283085031253,30554.58848522822,Stagnant,171.14285714285714,0.07625715808124281
CAH,-3213000000.0,-286000000.0,4658000000.0,No,-13.008097165991902,0.8674999999999999,2.570898432455082,154.3759057629758,4,0.13594744605399645,0.3434457088789166,nan,nan,nan,nan,nan,nan,nan,nan,nan,Stagnant,49.71428571428571,0.031027103123888684
KMX,6073740000.0,4126909000.0,17959656000.0,No,38.270145614245116,4.4375,1.6554663240307852,-0.009446361903581058,4,-0.09812927956457307,0.6693840103882972,1,1.0,-0.08732394366197184,17.75,0.0,0.6693840103882972,496.1824074116975,332.13656975736205,11692.219355217649,Stagnant,43.28571428571428,0.04243697388300163
CCL,6883000000.0,185000000.0,28483000000.0,No,5.454041204437401,-6.72,4.790803690405191,-0.5791779746999935,4,-0.7403464110659661,0.34449204447563614,1,1.0098425196850394,-0.4799123447772096,-27.144566929133855,0.26456692913385776,0.34449204447563614,23.961257074201537,8.254462437697986,-8454.330234815758,Stagnant,-0.857142857142857,-0.0028341993284727324
CARR,8677000000.0,6591000000.0,14242000000.0,No,10.172332942555686,2.5025,1.003577974050846,0.13498927476292885,4,-0.08431184063319141,0.5504727764745952,0.683651804670913,0.8083049068755109,-0.086734693877551,8.091132117823866,1.9188678821761358,0.2957509016462888,37.15593246748997,20.453329307881763,1869.7972197428815,Stagnant,23.0,0.01987163745627953
CTLT,3604000000.0,-781000000.0,4857000000.0,No,19.91160220994475,-0.025999999999999933,3.285310335417341,0.7808620910517782,5,nan,-0.04591240803833392,1,1.0,53.23076923076936,-0.12999999999999967,-0.0,-0.04591240803833392,15.741548311297064,-0.7227323892234171,-164.3570669849873,Buy Back,-82.28571428571428,-0.09577652242197124
CAT,19494000000.0,51250000000.0,24533000000.0,No,37.955607476635514,12.6,5.222571205833387,0.607522949314557,4,0.38440999891295125,2.511994240576879,0.8019017432646592,0.7109003779178915,0.4549104385423101,35.82937904706173,14.570620952938267,1.891442303675476,7670.940256949418,19269.35774526626,147707.29400278474,Stagnant,289.1428571428571,0.05193338831868923
CBOE,3985000000.0,2525200000.0,1439200000.0,Maybe,37.52354048964219,4.6425,1.7690163227059268,0.6175540259756672,4,0.13727976833678968,0.5989492586908202,0.7732181425485961,0.691870467634074,0.2582959641255605,12.848034583964754,5.721965416035246,0.4232797833764735,219.15693188383003,131.26388188877456,6513.184645833751,Stagnant,102.28571428571428,0.0336481988153087
CBRE,8267000000.0,9188000000.0,2804000000.0,Yes,26.450088254733206,3.8200000000000003,1.2173742234826561,0.325331321171072,4,0.09326511392909342,1.0349494934374268,1,1.0,0.06282722513089005,15.280000000000001,0.0,1.0349494934374268,922.9863938280063,955.2443007419324,35523.439888729496,Stagnant,45.714285714285715,0.025982461065681927
CDW,2042500000.0,-1525500000.0,5031800000.0,No,14.985326485693324,7.2775,1.1011442911807696,0.14678216540805,4,0.10349960049923568,-1.7219481724242693,0.7743153918791312,0.7904656468216837,0.12482468443197751,23.01045497897921,6.099545021020786,-1.220063278266464,-0.007733998811390635,0.013317545118805575,-0.20665810783954397,Stagnant,117.14285714285712,0.03742412476453893
CE,7091000000.0,12929000000.0,12301000000.0,No,64.81718464351006,17.3325,0.4557617250274539,0.02248982196081502,4,0.01678341074262768,2.1070157979610107,0.8654493032196059,0.8659102273646272,0.019798600443761735,60.033556063189614,9.296443936810398,1.7794397716261507,10751.684245669487,22653.968560314122,79398.88976535489,Stagnant,257.2857142857143,0.13541353383458649
COR,522003000.0,4324187000.0,4146113000.0,No,2.551446544569409,1.9000000000000004,10.717506706319337,804.3824136347233,4,6.090784185117054,0.29489149548211574,0.8143599433160132,0.8874067567178026,87.13793103448194,6.744291351055301,0.8557086489447007,0.227668550166297,7.115282145180356,2.098236192569432,194.63846305657145,Stagnant,123.14285714285712,0.03655640325885797
CNC,25840000000.0,12043000000.0,17710000000.0,Maybe,47.35167783267119,3.135,1.1336996956866487,0.3371529866631975,4,0.11898504323828796,0.3554072069582198,1,1.0,0.14354066985645933,12.54,0.0,0.3554072069582198,216.61290405898217,76.98578722271169,2654.706630418531,Stagnant,70.99999999999999,0.0815957972820642
CNP,9667000000.0,1092000000.0,17559000000.0,No,15.27172195892575,0.8825000000000001,1.5849507090127442,137.84570035460993,4,3.21953715646217,0.016557856606319893,0.6401869158878505,0.955983581974033,4.7164179104477615,3.3746220443683366,0.15537795563166354,0.007251616031964917,15.833534503261417,0.262169393876221,344.6394117191563,Stagnant,19.57142857142857,0.0459423210603784
CF,5717000000.0,4535000000.0,2968000000.0,Maybe,29.499484004127968,7.5225,5.633069212250103,1.40574313662908,4,0.5195109076114599,0.7173994599222555,0.8314014752370916,0.7701740984523198,0.2606750711671411,23.1745386224303,6.915461377569698,0.5719192145641302,283.1167294366548,203.10778879281148,3020.6294512519607,Stagnant,112.7142857142857,0.0937277259609951
CRL,3596882000.0,1887218000.0,2647147000.0,Maybe,69.90888418106547,8.49,0.9477341399358791,0.08581837547354794,4,0.059737002603774014,0.4221977444491022,1,1.0,0.05653710247349823,33.96,0.0,0.4221977444491022,406.75443605634496,171.7308054476554,8381.247313565655,Stagnant,132.42857142857142,0.04853149189357335
SCHW,31767000000.0,33901000000.0,26043000000.0,Maybe,17.349535772801747,2.76,0.5062114182829147,0.09906725707782045,4,0.04602037546206539,0.8094932111310783,0.7183098591549295,0.7676926346844024,0.054123711340206174,8.475326686915801,2.564673313084197,0.49204489304045934,128.29133109947293,103.85096157199271,3562.977266397359,Stagnant,36.42857142857142,0.03600677790155883
CHTR,11086000000.0,-12260000000.0,95777000000.0,No,72.95037815387414,25.7575,6.1628823410803495,0.2698860943376103,4,0.1781753755961506,-0.9628884720743334,1,1.0,0.14257983111715034,103.03,0.0,-0.9628884720743334,5.135369804721283e-06,-4.944788384804744e-06,5.3351346606850254e-05,Stagnant,436.2857142857142,0.09625567359272441
CVX,160957000000.0,200025000000.0,19733000000.0,Yes,85.6014469977509,8.74,7.695963227562875,370.6247401437285,4,5.158000523848393,1.2109968204121584,0.6538681948424069,0.16940963550648414,1.125293657008614,5.922560857306686,29.037439142693316,0.5699432888355206,816.3961147481273,988.6530991568218,10822.078208208084,Stagnant,163.0,0.07543801652892562
CMG,3062207000.0,6056985000.0,3803551000.0,No,2.2101818837964635,0.5641,0.23434805311757978,0.5313171846402573,4,0.36778239986738037,1.8372371244736811,1,1.0,0.282308101400461,2.2563999999999997,0.0,1.8372371244736811,406.35553903409277,746.5714820489493,27198.207632765847,Stagnant,12.739999999999998,0.01494052639500236
CB,59507000000.0,54810000000.0,13035000000.0,Yes,143.66641976010155,15.660241,5.658583870859651,0.6361340986893459,4,0.2939019020371272,0.8330557151824151,0.8656422379826635,0.8103808553629224,0.2845052493847311,50.76303798707802,11.877926012921971,0.7037557612100875,2062.49049637729,1718.1694955165176,27832.82681042951,Stagnant,313.85714285714283,0.07410280351417392
CHD,3855400000.0,6012300000.0,2202200000.0,Maybe,15.57108239095315,2.8375,0.6650704849863659,0.12783290682206416,4,-0.0071518295443677715,1.5966721977303253,0.7388809182209468,0.7235776187139423,-0.012441249654409774,8.212605972403246,3.1373940275967547,1.0324113433867927,539.9789790664731,862.169423234243,18002.793725163265,Stagnant,44.14285714285714,0.029994176865545136
CI,46223000000.0,41652000000.0,28155000000.0,Maybe,155.6948551949933,19.48227275,2.892290243246291,-0.04962435550436817,4,-0.06682857435785139,0.7525070624768322,0.7812361049355269,0.8511555940496879,-0.08683639222019739,66.32978174385718,11.599309256142815,0.5417879533484307,1356.4303609107162,1020.7234263433123,24718.375812270944,Stagnant,250.99999999999997,0.054875383852580784
CINF,12098000000.0,13084000000.0,790000000.0,Yes,76.52118912080961,8.629999999999999,7.759030222908015,493.4184040060975,4,0.11668398140531355,1.0221021006461959,0.7964721845318861,3.1585426318196923,0.17575503355704702,109.03289165041576,-74.51289165041577,0.7609175774827728,1295.6176427410553,1324.2535142799052,15396.21892860003,Stagnant,167.7142857142857,0.0841516770285927
CTAS,4316372000.0,10617955000.0,2025934000.0,Maybe,41.757736995366024,12.7625,1.7954995822890076,0.13569494058976814,4,0.09995836108360856,2.428818836838247,0.7833163784333672,0.7509857973744833,0.14273179292190702,38.33782495596737,12.712175044032625,1.7569507689855892,6650.924370851191,16153.89039430994,90724.65787646329,Stagnant,219.99999999999997,0.07330889447836254
CSCO,45457000000.0,1087000000.0,19621000000.0,No,nan,2.7675,0.21311675203981514,0.05433302459207771,4,0.038308024968198406,0.002964524244965179,0.6652267818574513,0.649365896207393,0.08414872798434446,7.188480471015841,3.881519528984159,0.0014726370437651698,nan,nan,nan,Stagnant,44.0,0.05489217548559036
C,187853000000.0,198905000000.0,286619000000.0,No,96.049187033439,6.83842,2.516004342594722,0.07017142038471225,4,-0.07060461019002662,1.0183686643776813,0.6616316479823893,0.7514186652883575,-0.07225760271655364,20.55406571632484,6.799614283675159,0.49755964962960925,723.4596979931915,736.7486863764071,10955.562439663934,Stagnant,58.1021,0.06603583357564104
CFG,22328000000.0,9816000000.0,13467000000.0,Maybe,46.8393558700785,3.665,1.1029392549002868,0.2969453503434085,4,0.09054645012732121,0.3865250125254495,0.6514522821576764,0.6812674745919378,0.1116504854368932,9.987381177517808,4.672618822482192,0.17972182111055934,107.03085059771722,41.37010086789216,1398.9000657706956,Stagnant,44.857142857142854,0.07651071954074913
CLX,328000000.0,250000000.0,2481000000.0,No,nan,4.52,2.3179840379088033,-0.4186920089976012,4,-0.3653830964542334,1.9544421183722418,0.20268006700167504,0.4586563188169357,26.041666666666643,8.292506244210198,9.787493755789804,-5.734107041505337,nan,nan,nan,Stagnant,17.285714285714285,0.007602412491575358
CME,26737900000.0,4455200000.0,3425400000.0,Yes,74.37524339360222,7.365,1.0578870450100046,0.1511987103088143,4,0.10824702319984891,0.1802676520502402,0.47894168466522674,0.4899346657208218,-2.0763888888888866,14.43347525213541,15.02652474786459,-0.01585217233361755,68.66415674206579,12.37792631590187,1755.6968386298647,Stagnant,126.7142857142857,0.03910934691643626
CMS,7320000000.0,1658000000.0,14508000000.0,No,24.86413043478261,3.2819845,0.8041150624511084,0.13900344936333955,4,0.029684014500355405,0.15730211712165423,0.6041322749820521,0.6394700934447268,0.055154832260161026,8.39492373959658,4.7330142604034195,0.05422728761133545,32.37759168731629,5.0930637197153255,771.3608604309803,Stagnant,42.556285714285714,0.041974636448660424
KO,25941000000.0,73782000000.0,35547000000.0,No,5.978566489974648,2.185,0.2455096739438183,0.11875987008730367,4,0.08341487472586762,3.0608251266819693,0.5740740740740741,0.556622376124206,0.3736263736263736,4.86487956732556,3.87512043267444,0.7898903552727662,109.832078632038,336.17678599265173,3055.8118651655736,Stagnant,35.42857142857142,0.035942028985507246
CTSH,13227000000.0,13301000000.0,606000000.0,Yes,26.19207920792079,3.8175,0.7258228089554639,0.204934016458145,4,0.1302267905518566,1.0022351878906663,0.7839851024208566,0.7855127865451642,0.14566577301161754,11.994780250544656,3.275219749455342,0.7260848748376562,401.31067320779306,402.20767796494226,7304.61657617114,Stagnant,60.14285714285714,0.05493932077378769
CL,609000000.0,25289000000.0,8219000000.0,No,0.7344428364688856,2.655,0.36922215534824016,-0.016702006017587052,4,-0.03075501958993354,43.671174756941944,0.5927505330490406,0.5894870023746964,-0.11178247734138977,6.260351965219277,4.359648034780724,13.66687843112931,498478.53351896163,21769143.149890717,17703160.89485123,Stagnant,39.71428571428571,0.028157600582161497
CMCSA,82703000000.0,52892000000.0,95021000000.0,No,19.93804243008679,2.64076525,0.9651993734383003,0.6016552920072858,4,0.13878596999159276,0.6365449625503161,0.7723430335170965,0.6994459795395946,0.24183992715786573,7.388290548081491,3.1747704519185103,0.4489160348389216,127.32058029128198,81.04527401339861,1338.5415035048036,Stagnant,55.25048571428571,0.09511888869931114
CAG,8440400000.0,6276300000.0,7492600000.0,Maybe,17.58416666666667,1.67,0.7024243731534378,-0.34121787380214347,4,-0.27689244393555623,0.744178041207076,0.41011235955056186,0.5517021002291163,-1.0730088495575218,3.6853700295304965,2.994629970469503,-0.3262150317620057,2.4419028451602514,1.8172104761293415,98.91378957010826,Stagnant,10.428571428571427,0.024687183210481245
COP,49279000000.0,59268000000.0,17025000000.0,Yes,40.87254027826736,6.82,6.19534906199804,287.0072412819712,4,4.835989438977148,1.0957234942925755,0.6989992301770592,1.3157438793303329,0.7862957937584804,35.89349302813148,-8.613493028131481,0.6238866151423585,461.5408454736256,505.7211479611107,5376.849126739621,Stagnant,129.7142857142857,0.08583853379451094
ED,21158000000.0,13377000000.0,21927000000.0,No,60.5725737188663,4.77,1.5146781836416605,0.31161093731372635,4,0.21838775931269394,0.5939693760372685,0.6911344137273594,0.5901952816518653,0.6073619631901841,11.260925973917589,7.81907402608241,0.32852651005647543,250.68430944297825,148.89880286217934,3652.3838507498995,Stagnant,103.57142857142856,0.06863580600694758
STZ,9743100000.0,13417200000.0,10681100000.0,No,52.96343206910235,4.8825,5.060515660483623,317.1596424010217,4,-0.025374879257777372,1.2980834392042369,0.7639902676399026,0.35786947992908086,-0.146551724137931,6.9891909430149495,12.54080905698505,0.8970831411061126,1301.3914312893696,1689.3146648790291,32899.50686336987,Stagnant,134.57142857142856,0.03955656346747044
CEG,10925000000.0,761000000.0,7496000000.0,No,33.71913580246913,1.426739,2.288626560562579,183.11981143820626,4,0.2913720863011473,0.06271685691741957,0.8165256994144436,-0.933342973764919,0.8007343044357147,-5.326547284185547,11.033503284185548,0.04862430420768864,42.75392899394336,2.681392047370662,2302.665253652002,Stagnant,71.71428571428571,0.01856714905743946
COO,7550800000.0,6876100000.0,2520400000.0,Yes,37.90562248995984,4.8969485,5.800149191198642,3.3972966275362175,4,0.05169654500964982,0.8936888165821275,0.9900000000000001,0.9922952746469784,0.01388538818055947,19.436875426958434,0.15091857304156397,0.8846616568186717,901.3025670040287,805.484024488264,64578.17811751328,Stagnant,21.214285714285715,0.0139567667171397
CPRT,7524011000.0,6545902000.0,nan,No,7.7185334807826855,1.1219999999999999,0.2354060322081828,0.1760896591331374,5,0.13617548978541283,0.8366326031529177,1,1.0,0.11942959001782531,5.609999999999999,0.0,0.8366326031529177,161.30440951288486,134.9525280308091,5946.1123329977145,Stagnant,20.28571428571428,0.02712770975040825
GLW,11551000000.0,16391000000.0,7206000000.0,Maybe,13.447031431897555,1.0225,0.4210923295430588,0.3499050332383666,4,0.06319722089595303,1.4040814732199767,0.38121546961325964,0.48190687240031216,3.000000000000002,1.9709991081172766,2.119000891882723,-0.8750072949052033,0.00041025110159507706,0.0005760259711177342,0.027629520567997147,Stagnant,9.857142857142856,0.0148482888288067
CPAY,3282359000.0,8192659000.0,4596156000.0,No,44.12543858469894,11.1625,1.989502136213982,0.17259391792365494,4,0.12493421035550667,2.2825302896687942,1,1.0,0.11287793952967523,44.65,0.0,2.2825302896687942,16816.38905198436,38383.917374009,436925.3659820413,Stagnant,191.7142857142857,0.03848801273917238
CTVA,25037000000.0,-41000000.0,2291000000.0,Yes,35.169265346256495,1.4825000000000002,0.5828110757355252,0.31524454773842947,4,0.03394630791434117,0.007221497534127224,0.6265060240963856,0.7028220532930776,0.03542234332425068,4.16773477602795,1.76226522397205,0.0029163740041667635,35.68509896802138,0.25769985420265235,2023.4137785626274,Stagnant,14.857142857142856,0.01763608578042352
CSGP,7338600000.0,2204300000.0,990500000.0,Yes,18.035389530597197,0.79925,0.13693680111642748,0.161842906287711,4,0.11417490912028883,0.25988692956831083,1,1.0,0.10103221770409761,3.197,0.0,0.25988692956831083,57.25103982822003,14.878796955549177,4827.133850003692,Stagnant,13.142857142857142,0.011860255299980181
COST,23622000000.0,17619000000.0,5794000000.0,Yes,nan,11.925,1.9552045928751287,0.16359831863468335,4,0.11881147727132024,0.7297010065463828,0.42788171394085694,0.6049740020776053,0.5440084835630964,28.857259899101777,18.842740100898226,-0.245978195436651,nan,nan,nan,Stagnant,202.57142857142856,0.015970446526098855
CTRA,13039000000.0,5366000000.0,1586000000.0,Yes,17.247354497354497,2.5075,1.649050863375657,1.411158566100054,4,0.4383379597847372,0.49552944342032024,0.6465256797583082,0.6365249532451365,0.3381443298969073,6.384345281048719,3.6456547189512816,0.2246091402419209,47.501789722966514,23.538535422890686,531.8424477911636,Stagnant,30.57142857142857,0.08931552928926584
CRWD,2303950000.0,-1058836000.0,742494000.0,Yes,9.456564122560387,-0.47000000000000003,0.5299056519796709,39.054113042823815,4,2.0,-0.7558434123292233,1,1.0,-0.425531914893617,-1.8800000000000001,-0.0,-0.7558434123292233,0.008204943689935611,-0.006201652636570061,6.852236757270551,Stagnant,5.285714285714286,0.001197411003236246
CCI,6381000000.0,-11889000000.0,22086000000.0,No,14.702764976958525,3.0575,0.6277887781730414,0.164650027076664,4,0.10037578314717455,-1.3428899510061583,0.35596707818930046,0.34757278932855695,-0.10582010582010583,4.250815213488251,7.979184786511749,1.086731752259319,581.7443007777914,-781.2185755696001,18363.616543666896,Stagnant,49.42857142857142,0.031679179283365014
CSX,12128000000.0,9790000000.0,17975000000.0,No,6.024838549428713,1.6978707499999999,0.3020888412589705,0.17109464209031114,4,0.11245026209383369,0.8375563630412682,0.8078602620087336,0.8102513029361147,0.12271229278829789,5.5028079496184725,1.288675050381527,0.6383537685882098,71.11870429709546,59.56592331528269,1291.2850206439402,Stagnant,26.428571428571427,0.05507591520083603
CMI,8850000000.0,17851000000.0,4802000000.0,Maybe,62.01822004204625,11.8,3.9990186296140204,-0.1353784742007882,4,-0.19022377464923323,1.9986068833756205,0.44396920444824634,0.644959371607343,-0.28935525928418215,30.44208233986659,16.757917660133412,-0.5044653212373914,1.853060343872118,3.7035391585732094,118.42805201984892,Stagnant,74.14285714285714,0.01564714028701189
CVS,76461000000.0,61604000000.0,58638000000.0,Maybe,59.27209302325581,5.315,1.2224667684644848,0.20528940706064489,4,0.04319629169010497,0.7603882405240926,0.7283950617283951,0.7025716962835253,0.07990506329113922,14.936674262987749,6.323325737012252,0.4768536423625666,416.42572982578025,316.6452280111862,3711.8995123276036,Distributing More,92.71428571428571,0.11218669267386878
DHR,53486000000.0,41074000000.0,16707000000.0,Yes,71.97685372089893,7.495,1.899164289891741,0.17972540679271376,4,0.06692126116742303,0.776331996050063,0.86690527202249,0.897967208250301,0.055011313619274436,26.921056903344024,3.058943096655977,0.6571428537422054,899.4822556186779,698.2968549160612,36877.37559829173,Stagnant,92.0,0.024391167783109402
DRI,2242500000.0,-35500000.0,1422200000.0,No,18.563741721854306,7.23,1.4402603931234104,0.22940594874123477,4,0.15413981343445315,0.035822870554010545,nan,nan,nan,nan,nan,nan,nan,nan,nan,Stagnant,122.42857142857142,0.05279044100852759
DVA,1056097000.0,598288000.0,8268334000.0,No,11.333701787898951,7.3525,1.2658865470491423,0.11723239059537698,4,0.04215091299723861,0.47416388848665364,1,1.0,0.03944236654199252,29.410000000000004,0.0,0.47416388848665364,78.90429127397698,37.41356556875246,1665.170457628715,Stagnant,108.85714285714285,0.0473851135855128
DAY,2398200000.0,-317800000.0,1210100000.0,No,15.130599369085173,-0.165,0.35174564673923114,32.87555555555556,4,1.4989993994393833,-0.13984828236712268,1,1.0,-0.5757575757575757,-0.66,-0.0,-0.13984828236712268,7.124123452804004,-0.9962964282459754,1318.7770429414322,Stagnant,4.999999999999999,0.005402068144069438
DECK,2107468000.0,1912797000.0,nan,No,80.9070945945946,19.7325,5.9322819176097825,0.2990132657631135,4,0.21125454656853737,0.8868328955530632,1,1.0,0.1991638160395287,78.92999999999999,0.0,0.8868328955530632,1934.8789595831272,1715.914310271803,10214.790147662967,Stagnant,419.4285714285714,0.18941935483870967
DE,21785000000.0,50931000000.0,38477000000.0,No,74.19959128065395,21.5325,9.329987607172905,0.6306550269675298,4,0.41138309931234196,2.211670836122731,0.8673978065802592,0.8198107203600133,0.3752883506343714,70.61029734460794,15.51970265539205,1.8735648347384513,14538.061935632313,32153.407596783964,170049.36590323443,Stagnant,497.14285714285705,0.08549318521955036
DELL,-2404000000.0,-4630000000.0,19012000000.0,No,-3.266304347826087,4.7475000000000005,1.3900966693003762,0.13787493217953428,4,-0.0005725739535749064,1.0704594076079885,0.7758007117437723,0.8361282246083718,-0.0006535947712418161,15.878074985312981,3.1119250146870203,0.7611064595377901,-55.33306141471968,-59.231796143137274,-1574.9616598933856,Stagnant,62.285714285714285,0.03513295772448541
DAL,11105000000.0,5650000000.0,17071000000.0,No,17.270606531881803,-2.4424999999999994,10.15454916527563,666.3958790806618,4,6.18899980787941,0.09236314655294592,0.9730094466936572,0.9985308234536836,-2.5739901667791387,-9.755646145142489,-0.014353854857511204,0.08980106204384894,26.548728362176494,2.4521240885100593,202.81608970885642,Stagnant,102.99999999999999,0.1309005039998914
DVN,12061000000.0,6195000000.0,5672000000.0,Maybe,18.786604361370717,3.02294225,6.1211958889178835,377.6064353278668,4,5.003469212203907,0.2883031163409831,0.6712485681557847,0.7741407082464689,9.259728243383892,9.360730617612695,2.7310383823873035,0.14710346721152556,37.313093093866144,10.757481019282825,256.4797515823753,Stagnant,83.71428571428571,0.14548163300868627
DXCM,2068600000.0,1021400000.0,2434200000.0,No,4.861574618096357,0.996875,0.3965214961070837,0.36561214438843487,4,0.01723567927199232,0.16903758024097545,1,1.0,0.023197492163009356,3.9875,0.0,0.16903758024097545,10.614983359337629,1.7943311013606535,546.6716314364742,Distributing More,19.999999999999996,0.01941747613909455
FANG,16625000000.0,2489000000.0,6641000000.0,No,92.36162423124573,6.4275,20.682040971577248,1364.8991013933419,4,7.232803460020296,-0.10039902935172595,0.6845637583892618,0.8372290735339318,8.335753176043555,21.52515948055739,4.184840519442614,-0.054136731513185564,69.92514312383082,-7.020416496913129,742.8840802554761,Stagnant,247.7142857142857,0.09412658715177169
DLR,18385844000.0,nan,15613620000.0,No,59.48859948554511,2.795,1.9879952213222245,1.8885598743608873,4,0.31715854128347076,-0.24250549684136727,0.38383838383838387,0.3310948786328965,-0.26363636363636367,3.7016407431157825,7.478359256884217,0.14677964282503805,117.98685345077348,-28.61246051682941,6388.755269258317,Stagnant,43.42857142857142,0.01846789374113415
DFS,13772000000.0,30448000000.0,20581000000.0,No,54.22047244094488,12.06,5.4242833628047125,1.1846536380875377,4,0.33016450246276996,2.092261913546166,0.8067287043664997,0.8135039167673218,0.19368686868686863,39.24342894485561,8.996571055144397,1.5910101685084865,6331.53314016752,13247.225643527861,81922.29005082179,Stagnant,160.99999999999997,0.07728706236409716
DG,6749119000.0,2799415000.0,6231539000.0,No,30.686461639189226,9.81,1.3077652694577875,-0.09654682988509374,4,-0.08287606987764085,0.3899984705504031,nan,nan,nan,nan,nan,nan,nan,nan,nan,Stagnant,108.14285714285714,0.09371131609796604
DLTR,7313100000.0,7124600000.0,3426300000.0,Maybe,33.31708428246014,3.55,4.715967557140316,-0.45339736694476723,4,nan,0.8641262267502432,1,1.0,-0.7204225352112676,14.2,0.0,0.8641262267502432,749.9694466213047,648.0682680868359,-11069.879292649883,Stagnant,-64.99999999999999,-0.06774865622240933
D,25746000000.0,3524000000.0,33056000000.0,No,30.778242677824267,1.76053975,1.6574306421901,151.96491752934102,4,3.0897170418382816,0.16810468575575677,0.4615074566706973,0.3045455917786645,-0.6525334159206768,2.144658480054449,4.8975005199455515,-0.028041917012532353,26.698170275281814,4.488087524379935,693.1031629845377,Stagnant,32.71428571428571,0.038519764013654374
DPZ,-4070367000.0,-4069648000.0,4934062000.0,No,-114.97785406998888,13.52115,0.9440602357717968,0.06477652130593914,4,0.043766662312347604,1.000412986258003,0.7535641547861507,0.7715028570724805,0.061386897267454416,41.72642342362227,12.358176576377723,0.6732509015628182,-1508.063181977843,-1508.6859913481999,-43744.02064960227,Stagnant,211.42857142857142,0.03447472727890536
DOV,5106605000.0,10995624000.0,2991759000.0,Maybe,36.320350784856224,6.895,1.2504099327820455,0.20539786226924142,4,0.12379181193891675,2.3338031239298482,0.7883211678832116,0.7699107431725819,0.14402451481103165,21.234138296699808,6.345861703300191,1.7071337665783146,5280.786554370346,12324.316157396252,134199.03267732012,Stagnant,107.99999999999999,0.039350406996359874
DOW,18607000000.0,21774000000.0,14034000000.0,Maybe,26.24400564174894,4.305,3.178281768503227,1.0083011549114833,4,-0.1591035847462855,1.1850188863916746,0.2265193370165746,0.5099402105603994,-0.1362126245847176,8.781170425850076,8.438829574149922,-2.861387067140873,-586.4264941548961,-694.9264710540089,-37359.65980359655,Stagnant,11.714285714285712,0.015696783569170557
DHI,22696200000.0,23589800000.0,5094500000.0,Yes,66.1118555199534,12.157499999999999,3.735032630379552,0.3527166347734056,4,0.2103935616295074,0.9422969120056969,0.9299065420560747,0.927544256128247,0.16494845360824742,45.10647717551665,3.5235228244833494,0.8712695065781317,1516.9143132115644,1429.3836731164995,19906.09770885349,Stagnant,198.99999999999997,0.07620349982191124
DTE,11050000000.0,4404000000.0,17407000000.0,No,53.640776699029125,6.0175,0.9673514097782666,0.021980007531952617,4,-0.011479663413421215,0.433923145368025,0.6357404451122172,0.6194920644094168,-0.03362614701939937,14.911173990334664,9.158826009665336,0.18529864302200297,125.49718768963616,54.45613441712831,2365.3531695279266,Stagnant,96.7142857142857,0.053056426966752994
DUK,47150000000.0,2235000000.0,72452000000.0,No,61.15434500648509,3.3825000000000003,1.1420677519306814,0.5364150517149294,4,0.19775696170134216,0.05644369125929392,0.46578947368421053,0.44765566821313807,-0.8161434977578482,6.0567811909237586,7.473218809076243,-0.008291163687805884,58.660834041861385,3.3110340056715026,1967.2921720500697,Stagnant,50.57142857142857,0.02981805899259604
