ticker,equity,earnings,long_term_debt,Concervatively_Financed,Average Annual Compounding Rate,Average Annual Compounding Years,SD of EPS,Shares Outstanding Trend,Percent Rate of Return from Retained Earnings,Average Return on Equity,share_price_for_7_percent_gov_bond,Estimated Initial Return Rate,Percent Annual Growth Rate,Future Equity Per Share,Future Earnings Per Share,Future Stock Price Based On Pe
FIS,19093000000.0,-22864000000.0,12970000000.0,No,-13.561235276680703,3,11.537980759214326,Stagnant,0.25645592163846836,nan,-160.85714285714283,-0.13686642104596433,nan,nan,nan,nan
FITB,17056000000.0,22997000000.0,16380000000.0,Maybe,0.30138300734733287,3,0.7311078921746091,Stagnant,0.18809201623815966,nan,46.14285714285714,0.07736526946107784,nan,nan,nan,nan
FSLR,6687469000.0,3971066000.0,464068000.0,Yes,-6.965235979071327,3,2.9115846200995086,Stagnant,0.2586872586872587,nan,111.14285714285714,0.03635514018691589,nan,nan,nan,nan
FE,10437000000.0,-97000000.0,22885000000.0,No,0.3957525114334031,3,0.6180362044411315,Stagnant,-0.09859154929577474,nan,27.428571428571423,0.04309764383571028,nan,nan,nan,nan
FI,29857000000.0,20444000000.0,21711000000.0,Maybe,0.5467337146206361,3,1.4493328262999796,Stagnant,0.28660055088057423,nan,71.71428571428571,0.029099763259230034,nan,nan,nan,nan
FMC,4410900000.0,6587100000.0,3023600000.0,Maybe,0.3926309539517087,3,2.373736506017465,Stagnant,0.34900442477876104,nan,150.71428571428572,0.16901634587436995,nan,nan,nan,nan
F,42773000000.0,31029000000.0,99562000000.0,No,-6.454957066345469,3,2.0001546815184073,Stagnant,0.5090252707581228,nan,15.571428571428571,0.10111317504639432,nan,nan,nan,nan
FTNT,-463400000.0,-1861700000.0,992300000.0,No,0.3513013013013013,3,0.3361082414937188,Stagnant,0.2236503856041131,nan,20.999999999999996,0.019337017428480444,nan,nan,nan,nan
FTV,10318900000.0,7505900000.0,3646200000.0,Maybe,-0.06295370402002616,3,1.123832727766904,Stagnant,-0.2184605558646406,nan,35.14285714285714,0.03394508015127825,nan,nan,nan,nan
FOXA,10714000000.0,3139000000.0,6598000000.0,No,0.010166530669047233,3,0.5983519031473035,Stagnant,-0.05097613882863339,nan,44.857142857142854,0.07770353902144567,nan,nan,nan,nan
FOX,10714000000.0,3139000000.0,6598000000.0,No,0.010166530669047233,3,0.5983519031473035,Stagnant,-0.05097613882863339,nan,44.857142857142854,0.08384512512767013,nan,nan,nan,nan
BEN,11916900000.0,12376600000.0,11284600000.0,Maybe,0.2127060449639173,3,0.7936781463540495,Stagnant,0.02534113060428848,nan,24.57142857142857,0.08834104060908983,nan,nan,nan,nan
FCX,16693000000.0,-2059000000.0,8656000000.0,No,1.848395909718878,3,0.9892212734970814,Stagnant,0.15648392590920568,nan,18.397214285714284,0.0313105997217766,nan,nan,nan,nan
GRMN,7012060000.0,5263528000.0,113035000.0,Yes,0.10518363035373963,3,0.6610786640030066,Stagnant,0.1311336717428088,nan,96.28571428571428,0.03725609343631702,nan,nan,nan,nan
IT,680634000.0,4739292000.0,2448696000.0,No,0.769640703505865,3,3.1870078051363473,Stagnant,0.2436699434018469,nan,159.57142857142856,0.022928340604151186,nan,nan,nan,nan
GE,27378000000.0,86527000000.0,19711000000.0,Maybe,54.821432303328855,3,5.444402515428116,Stagnant,0.6212683028911866,nan,120.57142857142856,0.051303873818130175,nan,nan,nan,nan
GEHC,7133000000.0,1326000000.0,8436000000.0,No,-0.41400871771099695,3,11.386148034206014,Distributing More,-0.6374834150687263,nan,43.57142857142856,0.03496503361945092,nan,nan,nan,nan
GEV,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEN,2197000000.0,-41000000.0,8429000000.0,No,0.16686725410129669,3,0.5092825836409488,Stagnant,0.008163265306122457,nan,13.857142857142856,0.03746620405050429,nan,nan,nan,nan
GNRC,2340252000.0,2519313000.0,1380030000.0,Maybe,-0.07816521473810478,3,1.845988894874506,Stagnant,-0.10008703220191473,nan,47.285714285714285,0.022775751450466893,nan,nan,nan,nan
GD,21299000000.0,39270000000.0,8754000000.0,Maybe,0.03270445837712647,3,0.49671420354163476,Stagnant,0.03939828080229231,nan,173.42857142857142,0.04087542087542088,nan,nan,nan,nan
GIS,9396700000.0,20971800000.0,11304200000.0,No,0.0698211623081197,3,0.36513696060519546,Stagnant,0.09821428571428578,nan,nan,nan,nan,nan,nan,nan
GM,64286000000.0,55391000000.0,82773000000.0,No,0.21877444805092597,3,1.1225528940767109,Stagnant,0.1259477674810446,nan,104.99999999999999,0.15290201886128546,nan,nan,nan,nan
GPC,4401047000.0,5065327000.0,3550930000.0,Maybe,-10.631552365762891,3,3.7248447954243677,Stagnant,0.9570429570429573,nan,134.0,0.06881373463430623,nan,nan,nan,nan
GILD,22833000000.0,16304000000.0,23189000000.0,No,16.19278012809213,3,1.9145430264164867,Stagnant,2.49438202247191,nan,64.85714285714285,0.057388446024179904,nan,nan,nan,nan
GPN,22999210000.0,3457182000.0,15692297000.0,No,2.6786874372240224,3,1.3105914695281669,Stagnant,0.317157712305026,nan,53.99999999999999,0.03476181786149765,nan,nan,nan,nan
GL,4486803000.0,7478813000.0,1629559000.0,Maybe,0.14817849020997373,3,1.3025167945174452,Stagnant,0.11518652561247217,nan,145.85714285714286,0.09768465679220156,nan,nan,nan,nan
GDDY,62200000.0,-2320700000.0,3798500000.0,No,0.76053349267635,3,4.423366223816427,Stagnant,1.2195845697329375,nan,134.14285714285714,0.061537454783123995,nan,nan,nan,nan
GS,105702000000.0,143688000000.0,247867000000.0,No,0.2261397976914901,3,15.017457767295374,Buy Back,-0.01755526641691189,1.3324170780358382,329.2857142857143,0.04736950207743425,0.7254591899934824,1751.6783259233875,2333.9661166855485,36979.0318475365
HAL,9391000000.0,12536000000.0,7636000000.0,Maybe,-0.24554374784736988,3,2.4101141051825743,Stagnant,4.66171003717472,nan,41.857142857142854,0.10082587934779177,nan,nan,nan,nan
HIG,14993000000.0,19007000000.0,4362000000.0,Yes,0.23184985069806582,3,1.255568035294583,Stagnant,0.16912852886675478,nan,115.57142857142856,0.07024398826622022,nan,nan,nan,nan
HAS,1061900000.0,2188400000.0,2965800000.0,No,-2.635632610394005,3,5.578083788363169,Stagnant,0.7942122186495176,nan,-153.28571428571428,-0.15823625403803243,nan,nan,nan,nan
HCA,-1774000000.0,-1352000000.0,37169000000.0,No,0.3009662617537753,3,4.314792988586206,Stagnant,0.12565259035322676,nan,275.0,0.04824561403508772,nan,nan,nan,nan
DOC,6350446000.0,nan,6156299000.0,No,-0.06475494273530735,3,0.14974979131871938,Stagnant,0.11052631578947368,nan,8.0,0.025339366078452445,nan,nan,nan,nan
HSIC,3655000000.0,3860000000.0,1937000000.0,Maybe,0.09151145089951833,3,0.6554912280114814,Stagnant,0.02418797512093988,nan,45.42857142857142,0.045312054519405225,nan,nan,nan,nan
HSY,4099086000.0,4562263000.0,3789132000.0,Maybe,0.13919125985992875,3,1.1088141187773541,Stagnant,0.18493487343327603,nan,133.0,0.04699646498312137,nan,nan,nan,nan
HES,8986000000.0,2318000000.0,8302000000.0,No,0.4878884700592157,3,6.6085115589727295,Stagnant,-8.266889122953893,nan,64.27584285714285,0.034937948770374774,nan,nan,nan,nan
HPE,21182000000.0,-3946000000.0,7487000000.0,No,-3.6319722000683607,3,1.0629440248667847,Stagnant,0.6779026217228463,nan,22.285714285714285,0.08876244280396191,nan,nan,nan,nan
HLT,-2360000000.0,-4207000000.0,9157000000.0,No,0.16280457511441945,3,2.8884024563761885,Stagnant,1.0499243570347958,nan,62.285714285714285,0.02013298877517919,nan,nan,nan,nan
HOLX,5016900000.0,2056300000.0,2531200000.0,Maybe,-0.07144584974773653,3,1.9496970918581173,Stagnant,-0.12884097035040434,nan,26.428571428571427,0.02281134444891923,nan,nan,nan,nan
HD,1044000000.0,83656000000.0,42743000000.0,No,0.09357202870064929,3,1.764332380817174,Stagnant,0.10543766578249335,nan,216.57142857142856,0.041772289868546204,nan,nan,nan,nan
HON,15856000000.0,47979000000.0,16562000000.0,No,0.08616429636282863,3,0.6605111656891196,Stagnant,0.11507936507936503,nan,121.85714285714283,0.042019704433497534,nan,nan,nan,nan
HRL,7734885000.0,7492952000.0,2358719000.0,Yes,-0.04087852875478293,3,0.1393735986476636,Stagnant,-0.09202453987730062,nan,20.71428571428571,0.04522769612879636,nan,nan,nan,nan
HST,6633000000.0,-839000000.0,3220000000.0,No,-15.437409968308847,3,0.8316361884862875,Stagnant,-2.736842105263158,nan,14.857142857142856,0.06212664362124613,nan,nan,nan,nan
HWM,3982000000.0,1720000000.0,3500000000.0,No,0.511800511164918,3,0.5144414446756793,Stagnant,0.32898172323759794,nan,26.428571428571427,0.019680851063829788,nan,nan,nan,nan
HPQ,-1069000000.0,-2361000000.0,9254000000.0,No,0.43856375896530636,3,1.219987192555725,Stagnant,0.12625764450581972,nan,46.99999999999999,0.09600233312091098,nan,nan,nan,nan
HUBB,2877000000.0,3182700000.0,2023200000.0,Maybe,0.30644792830665674,3,2.9747310802827203,Stagnant,0.3679923334930522,nan,202.0,0.037679538502837354,nan,nan,nan,nan
HUM,16262000000.0,27540000000.0,10213000000.0,Maybe,-0.0753851407523668,3,1.9188196241439681,Stagnant,-0.06848443188472211,1.5721746583475134,286.99999999999994,0.054604259803186846,1.2951463711125608,5212.543657472324,8195.02904380805,95460.38489048627
HBAN,16959000000.0,4322000000.0,12394000000.0,No,0.25140587112418095,3,0.2958356807418605,Stagnant,0.28871391076115493,nan,18.0,0.08583106088599722,nan,nan,nan,nan
HII,4093000000.0,4755000000.0,2214000000.0,Maybe,0.013131288499065233,3,1.6025351010196316,Stagnant,-0.0016084558823529478,nan,243.85714285714283,0.06288219456761011,nan,nan,nan,nan
IBM,22533000000.0,151276000000.0,50121000000.0,No,0.9422033387249957,3,2.360873778921694,Stagnant,-0.6419159248148572,nan,117.57142857142857,0.0406660727415515,nan,nan,nan,nan
IEX,3541400000.0,3934300000.0,1325100000.0,Maybe,0.1710625078785478,3,1.225816054716204,Stagnant,0.16495433789954336,nan,112.42857142857142,0.039941130065770616,nan,nan,nan,nan
IDXX,1484530000.0,4444571000.0,622883000.0,Maybe,0.15434992192347807,3,1.2049559120565365,Stagnant,0.09896602658788772,nan,145.28571428571428,0.021648431236805116,nan,nan,nan,nan
ITW,3012000000.0,27122000000.0,6339000000.0,No,0.1423071299011148,3,1.2785636472229296,Stagnant,0.20514511873350919,nan,139.57142857142856,0.04020741503409223,nan,nan,nan,nan
INCY,5189837000.0,160385000.0,29162000.0,Yes,-1.3536175710594314,3,2.0654599971919088,Stagnant,0.5644257703081234,nan,38.14285714285714,0.0422468349330415,nan,nan,nan,nan
IR,9783800000.0,1697200000.0,2693000000.0,Yes,-5.242310757263383,3,0.7564059756506423,Stagnant,0.4466666666666666,nan,27.428571428571423,0.02196293800292085,nan,nan,nan,nan
PODD,732700000.0,-378000000.0,1366400000.0,No,13.946147186147186,3,1.2214821938939593,Stagnant,0.84070796460177,nan,42.285714285714285,0.013697361945386106,nan,nan,nan,nan
INTC,105590000000.0,69156000000.0,46978000000.0,Maybe,-0.4713903592978174,3,1.9585007020677834,Stagnant,-0.6267104542966612,nan,5.714285714285714,0.020576131121973276,nan,nan,nan,nan
ICE,25717000000.0,16356000000.0,20659000000.0,Maybe,0.295120192002204,3,1.7051832746071607,Stagnant,0.03394039735099339,nan,60.0,0.02577161421452114,nan,nan,nan,nan
IFF,14611000000.0,-2439000000.0,9186000000.0,No,-2.586686556395294,3,5.549295000268052,Stagnant,0.5215686274509804,nan,-143.57142857142856,-0.098106206174179,nan,nan,nan,nan
IP,8355000000.0,9491000000.0,5455000000.0,Maybe,0.5930065590510978,3,1.6559664851681026,Stagnant,-0.12769618523608633,nan,11.857142857142856,0.017547568993398155,nan,nan,nan,nan
IPG,3942600000.0,4254500000.0,2917500000.0,Maybe,0.6240970309152126,3,0.7419400245302851,Stagnant,0.48039215686274517,nan,40.857142857142854,0.09099586294082934,nan,nan,nan,nan
INTU,18436000000.0,16989000000.0,5539000000.0,Yes,0.12042811781266842,3,1.2550796787455367,Stagnant,0.12800349497597205,nan,151.14285714285714,0.016928,nan,nan,nan,nan
ISRG,13307600000.0,4743000000.0,nan,No,0.24635158510809152,3,0.8384024988035281,Stagnant,0.12612612612612614,nan,73.14285714285714,0.0107355528303402,nan,nan,nan,nan
IVZ,10587100000.0,6826700000.0,8611300000.0,Maybe,-0.11599230634726343,3,1.3314465817298116,Stagnant,-0.955056179775281,nan,-10.428571428571427,-0.04462102523016427,nan,nan,nan,nan
INVH,10155971000.0,-1070586000.0,8546052000.0,No,0.34497354497354493,3,0.19026297590440447,Stagnant,-0.41666666666666663,nan,12.14285714285714,0.02303522939975689,nan,nan,nan,nan
IQV,6112000000.0,4692000000.0,12955000000.0,No,0.9603796024285383,3,2.173649005704463,Stagnant,0.300709939148073,nan,105.57142857142856,0.02977437586971871,nan,nan,nan,nan
IRM,211648000.0,-3953808000.0,11812500000.0,No,-0.043393799827623404,3,0.47710061831861,Stagnant,0.12001714530647233,nan,9.0,0.005776636843050772,nan,nan,nan,nan
JBHT,4103758000.0,6978119000.0,1326107000.0,Yes,0.18576447716052827,3,1.6119586141814213,Stagnant,0.09900740068425387,nan,100.79535714285713,0.041565095729013256,nan,nan,nan,nan
JBL,2866000000.0,4412000000.0,2875000000.0,No,4.134737694682307,3,2.5707440557161654,Stagnant,0.3409893992932862,1.3522871305998456,87.85714285714285,0.06017023828478132,1.2819242229913983,647.3084455036087,875.3468803831215,10757.950507690286
JKHY,1842364000.0,3081690000.0,60000000.0,Yes,0.07829732516102676,3,0.39084929258571016,Stagnant,0.08640368960862296,nan,74.85048571428571,0.03026183446038095,nan,nan,nan,nan
J,6546220000.0,4542872000.0,2813471000.0,Maybe,0.1595798118226407,3,0.8692633375450732,Stagnant,0.11507647487254187,nan,76.0,0.03690088137315344,nan,nan,nan,nan
JNJ,68774000000.0,153843000000.0,25881000000.0,Maybe,0.4356193023204075,3,3.178299267677399,Stagnant,0.48935931601475924,nan,198.28571428571428,0.08402954725421229,nan,nan,nan,nan
JCI,16545000000.0,1384000000.0,7818000000.0,No,0.6422849978955584,3,0.7040763058831052,Stagnant,0.6171933323344124,nan,38.60044285714285,0.03883902561237214,nan,nan,nan,nan
JPM,300474000000.0,332901000000.0,391825000000.0,No,0.2867862110328213,3,2.9102179901168914,Stagnant,0.19742489270386265,nan,232.1428571428571,0.07467830672885933,nan,nan,nan,nan
JNPR,4492700000.0,-2296400000.0,1616800000.0,No,0.17872614447956905,3,0.27806249297594954,Stagnant,0.28358208955223874,nan,13.857142857142856,0.02516212760563372,nan,nan,nan,nan
K,3175000000.0,8804000000.0,5089000000.0,No,-0.05722006526479587,3,0.6550954128979992,Stagnant,-0.17895357820765034,nan,39.71428571428571,0.03468929400015803,nan,nan,nan,nan
KVUE,11211000000.0,429000000.0,7687000000.0,No,-1.1823698011994368,3,0.6528371134565268,Stagnant,0.6129728283366123,nan,12.857142857142856,0.0399822297134071,nan,nan,nan,nan
KDP,25676000000.0,4559000000.0,9945000000.0,No,0.2753498054172719,3,0.28393441144038883,Stagnant,0.28505747126436787,nan,22.285714285714285,0.04233378737031841,nan,nan,nan,nan
KEY,12137000000.0,15672000000.0,19549000000.0,No,0.08705028609868382,3,0.6693653710792036,Stagnant,-0.10655737704918032,nan,12.714285714285714,0.05480295643740156,nan,nan,nan,nan
KEYS,4654000000.0,5611000000.0,1195000000.0,Yes,0.22900746060763136,3,1.132395138633154,Stagnant,0.12763868433971526,nan,85.0,0.040487205553717195,nan,nan,nan,nan
KMB,915000000.0,8368000000.0,7417000000.0,No,-0.08141310953092458,3,0.6571672161634361,Stagnant,-0.3339960238568589,12.878459936277006,74.57142857142856,0.03555131740723008,1.2335689594135066,134.35095352478425,1730.2333723695479,3779.0710252965546
KIM,9525446000.0,-122576000.0,7616796000.0,No,1.3955894208395172,3,0.7729933699586303,Stagnant,-0.6294416243654822,nan,14.571428571428571,0.04417496722648051,nan,nan,nan,nan
KMI,30306000000.0,-10689000000.0,27957000000.0,No,4.994108669108669,3,0.42540421953713625,Stagnant,-0.757689422355589,nan,15.142857142857142,0.04934823196414469,nan,nan,nan,nan
KKR,22858694000.0,9818336000.0,48633161000.0,No,-2.054037283563457,3,3.105482047927503,Stagnant,0.0632506004803843,nan,60.57142857142857,0.03567522132466191,nan,nan,nan,nan
KLAC,3368328000.0,1137270000.0,5880199000.0,No,0.19225739091736016,3,4.035339979481283,Stagnant,0.11170298627925745,nan,291.57142857142856,0.028033403934347344,nan,nan,nan,nan
KHC,49526000000.0,1367000000.0,19394000000.0,No,1.131541352115627,3,0.8201676657854783,Stagnant,-1.9999999999999991,nan,33.285714285714285,0.06436463952744964,nan,nan,nan,nan
KR,11615000000.0,26946000000.0,10162000000.0,Maybe,0.012753202032999308,3,0.42017853348308976,Stagnant,-0.040609137055837546,nan,42.714285714285715,0.05618188522019161,nan,nan,nan,nan
LHX,18765000000.0,3220000000.0,11160000000.0,No,0.17512002135413604,3,1.5509896034467798,Buy Back,0.1253791708796764,0.14888855752039026,92.42857142857142,0.027995326826675642,0.04395319085996066,122.58514824509776,18.251525895635805,4378.771821598853
LH,7875000000.0,7888200000.0,4054700000.0,Maybe,-0.18292107982673037,3,7.035698259590161,Stagnant,-0.20379835327652296,nan,68.57142857142857,0.021111892976400082,nan,nan,nan,nan
LRCX,8539454000.0,24811315000.0,4466045000.0,Maybe,0.3238100997868057,3,7.1701163693485475,Stagnant,0.20983567797612007,nan,nan,nan,nan,nan,nan,nan
LW,1787800000.0,2699800000.0,3440700000.0,No,1.1372269193111755,3,2.2394698033239924,Stagnant,0.2486865148861646,nan,71.57142857142856,0.08075435083925182,nan,nan,nan,nan
LVS,4118000000.0,2600000000.0,12129000000.0,No,-1.2226531638296345,3,1.9184287190302383,Stagnant,-5.772727272727272,nan,22.857142857142858,0.04002001046322429,nan,nan,nan,nan
LDOS,4201000000.0,2364000000.0,4664000000.0,No,-0.18850853853497607,3,1.538138078977307,Stagnant,-0.2815165876777251,nan,20.71428571428571,0.009323559414644139,nan,nan,nan,nan
LEN,26580664000.0,22369368000.0,4984028000.0,Yes,0.26224117013683057,3,2.9941223672388544,Stagnant,0.12445484522923093,nan,196.14285714285714,0.07696619792015494,nan,nan,nan,nan
LLY,10771900000.0,10312300000.0,18320800000.0,No,-0.02886168317122754,3,0.3436901217313172,Stagnant,-0.06528725382276929,nan,83.2383857142857,0.0063488133477160365,nan,nan,nan,nan
LIN,39720000000.0,8845000000.0,13397000000.0,Yes,0.4032122801304792,3,2.862336239857225,Stagnant,0.5203560675481084,nan,181.4285714285714,0.027350058863074164,nan,nan,nan,nan
LYV,-17148000.0,-2407949000.0,5459026000.0,No,-0.24738042339314517,3,3.7682978584501514,Stagnant,-1.0359869138495095,nan,19.71428571428571,0.014604720406382145,nan,nan,nan,nan
LKQ,6167000000.0,7290000000.0,3655000000.0,Maybe,0.2419604920718069,3,0.7642970626660814,Stagnant,0.1277173913043478,nan,50.14285714285713,0.08602941337341258,nan,nan,nan,nan
LMT,6835000000.0,15398000000.0,17291000000.0,No,0.0532489517819534,3,2.2254325422263417,Stagnant,0.06168153349781742,nan,394.99999999999994,0.04858975589691006,nan,nan,nan,nan
L,15704000000.0,15617000000.0,7919000000.0,Maybe,-0.797241002938045,3,3.875141126462364,Buy Back,0.8451941662273764,0.9138165547998858,89.99999999999999,0.07814437838464468,0.8772638926078903,1647.2506468991137,1505.2849110412312,21079.57963131993
LOW,-15050000000.0,-15637000000.0,35384000000.0,No,0.23184659982505884,3,2.065034806002069,Stagnant,0.18750000000000006,nan,189.0,0.054033080131542795,nan,nan,nan,nan
LULU,4232081000.0,3920362000.0,1154012000.0,Yes,0.46001579843205365,3,2.813293221475501,Stagnant,0.24895059735227643,nan,174.7142857142857,0.04665623840150435,nan,nan,nan,nan
LYB,12930000000.0,9692000000.0,10333000000.0,Maybe,0.7361695453512039,3,4.865035328751477,Stagnant,0.14132492113564668,nan,92.57142857142857,0.06889951929543174,nan,nan,nan,nan
MTB,24946000000.0,17524000000.0,8201000000.0,Yes,0.19871372615948082,3,2.2341818972500875,Distributing More,0.18302880148652834,0.7962949305498878,226.4285714285714,0.09409878752236187,0.5350499060161706,1184.9552519528647,943.5738600585312,12592.672904220675
MRO,11205000000.0,11966000000.0,3378000000.0,Yes,0.4126658350349975,3,2.7061595987352973,Stagnant,0.6555608723908368,nan,36.57142857142857,0.0944998148977657,nan,nan,nan,nan
MPC,24404000000.0,34562000000.0,25329000000.0,No,-0.4400683451831779,3,16.990883585028765,Stagnant,0.9311373672275925,nan,339.0,0.14045575867793406,nan,nan,nan,nan
MKTX,1292963000.0,1244216000.0,79677000.0,Yes,-0.047233437198998605,3,0.5256900227320279,Stagnant,-0.06433408577878102,nan,98.14285714285714,0.026485213817159493,nan,nan,nan,nan
MAR,-682000000.0,14838000000.0,11320000000.0,No,-1.1755726057211446,3,4.155339937959348,Stagnant,0.6656626506024098,nan,146.14285714285714,0.04458099074205711,nan,nan,nan,nan
MMC,12191000000.0,22759000000.0,11844000000.0,Maybe,0.26237844538320837,3,1.293200970460508,Stagnant,0.2381578947368421,nan,108.57142857142856,0.03324148116033801,nan,nan,nan,nan
MLM,8033200000.0,4562600000.0,3945600000.0,Maybe,0.18889723679917894,3,3.0514617398879507,Stagnant,0.1602802715130282,nan,269.71428571428567,0.03704721200285426,nan,nan,nan,nan
MAS,-126000000.0,-596000000.0,2945000000.0,No,0.21272328100106722,3,1.1301796774188992,Stagnant,-0.06724209742505077,nan,57.57142857142857,0.05220207460243639,nan,nan,nan,nan
MA,6929000000.0,62564000000.0,14344000000.0,No,0.23220613799461995,3,2.0088725071541993,Stagnant,0.1837765062268596,nan,169.42857142857142,0.024857999966739028,nan,nan,nan,nan
MTCH,-19548000.0,-7131029000.0,3842242000.0,No,0.4982127921696278,3,0.6174342070212825,Stagnant,0.3029739776951673,nan,33.71428571428571,0.06463982767723375,nan,nan,nan,nan
MKC,5060700000.0,3249700000.0,3339900000.0,Maybe,-0.03058640417297657,3,0.137908484148003,Stagnant,-0.05241935483870964,nan,36.285714285714285,0.03057294106908128,nan,nan,nan,nan
MCD,-4706700000.0,63479900000.0,37152900000.0,No,0.2689749676138928,3,1.9663566146743803,Stagnant,0.3675925779699068,nan,166.14285714285714,0.040407197915533474,nan,nan,nan,nan
MCK,-1971000000.0,14978000000.0,5579000000.0,No,0.36035961755655704,3,21.312275072126862,Stagnant,2.707889125799574,nan,321.99999999999994,0.04374490465552083,nan,nan,nan,nan
MDT,50214000000.0,30403000000.0,23877000000.0,Maybe,0.0442396615274628,3,0.4319939235683761,Stagnant,0.03272727272727267,nan,39.57142857142857,0.03087382927231632,nan,nan,nan,nan
MRK,37581000000.0,53895000000.0,33683000000.0,Maybe,-0.005882248914114596,3,2.2085105648502537,Stagnant,-0.8595903304507854,1.509803060907407,2.0,0.0011754828026334545,-30.411747369706337,-231228285.02177277,-349109172.49424285,-196709202809.04837
META,153168000000.0,82070000000.0,18385000000.0,Yes,0.24863092740793483,3,2.676811302650973,Stagnant,0.10347699354570057,nan,216.99999999999997,0.029106307691192143,nan,nan,nan,nan
MET,30015000000.0,40146000000.0,18677000000.0,Maybe,-0.22820095252938044,3,2.30923968343537,Stagnant,-0.37838874413205553,nan,25.857142857142854,0.023712825318754356,nan,nan,nan,nan
MTD,-149938000.0,7510756000.0,1888620000.0,No,0.13820739286652453,3,5.072920756329632,Stagnant,0.08142150247413407,68.35892633731955,515.7142857142857,0.02598169156089125,68.35892633731955,-5373795554.981555,-367346894494.7993,-206830088117.5274
MGM,3811170000.0,3664008000.0,6343810000.0,No,-0.6168417046622695,3,2.234748307975643,Stagnant,0.7510391285652861,nan,46.0,0.08994413599502599,nan,nan,nan,nan
MCHP,6657800000.0,6759500000.0,5000400000.0,Maybe,1.0211659441988483,3,1.301568164753579,Stagnant,0.5045220783826919,nan,50.285714285714285,0.045863192182410424,nan,nan,nan,nan
MU,44120000000.0,40824000000.0,11943000000.0,Yes,-0.009757977411106364,3,4.927408040745155,Distributing More,-0.8607875762617858,0.9043751420194575,-76.28571428571428,-0.059751592658468716,0.9822801168001598,1089.9066978029234,985.6845246134768,-18240.63007044296
MSFT,268477000000.0,173144000000.0,42688000000.0,Yes,0.1389359151705928,3,1.3296992141082133,Distributing More,0.1266937669376694,0.5322785735653611,169.42857142857142,0.02899330188917134,0.43129823709638454,216.9377899022196,115.47133736157545,7482.341636405454
MAA,6113229000.0,-1298263000.0,4045225000.0,No,0.3820783951931494,3,1.233744300898691,Stagnant,-1.8510324483775824,nan,67.28571428571428,0.029209302325581395,nan,nan,nan,nan
MRNA,13854000000.0,13606000000.0,1218000000.0,Yes,-6.114276470409924,3,17.169046275201193,Stagnant,-0.2781652360515022,nan,-176.14285714285714,-0.1678921512814141,nan,nan,nan,nan
MHK,7623071000.0,6970244000.0,1701785000.0,Yes,-6.050048893125884,3,8.115911455283381,Stagnant,-0.8977777777777778,nan,-98.57142857142857,-0.046408396152174104,nan,nan,nan,nan
MOH,4215000000.0,3887000000.0,2180000000.0,Maybe,0.1911342911635879,3,3.004617329824163,Stagnant,0.13370544753513827,nan,267.3364428571428,0.05625090601176488,nan,nan,nan,nan
TAP,13196000000.0,7484300000.0,5312100000.0,Maybe,-3.2172589054367275,3,3.7710169384398156,Stagnant,-15.120689655172388,nan,62.7142857142857,0.07864564715157195,nan,nan,nan,nan
MDLZ,28332000000.0,34236000000.0,16887000000.0,Maybe,0.24179251781858238,3,0.6252749395266054,Stagnant,0.20976491862567814,nan,52.0,0.04839138448455844,nan,nan,nan,nan
MPWR,2049939000.0,947064000.0,5565000.0,Yes,0.3905637039026619,3,2.42188459675518,Stagnant,0.33396226415094343,nan,128.28571428571428,0.010671547022798045,nan,nan,nan,nan
MNST,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,nan,nan,nan,No,0.018660628962596276,3,1.6030127884705105,Stagnant,-0.026296296296296328,nan,125.28571428571426,0.018099267817435406,nan,nan,nan,nan
MS,90288000000.0,97996000000.0,267467000000.0,No,-0.04987552944956464,3,1.0500595221224367,Stagnant,-0.07949029126213587,nan,74.85714285714285,0.05255767462781639,nan,nan,nan,nan
MOS,12290200000.0,14241900000.0,3231600000.0,Yes,0.7445390171777442,3,3.3220458478650152,Stagnant,0.09740706273153203,nan,50.285714285714285,0.13298073635476484,nan,nan,nan,nan
MSI,724000000.0,1640000000.0,4705000000.0,No,0.22724381113231043,3,1.6687926024524438,Stagnant,0.24616199047114876,nan,146.14285714285714,0.02343803691293586,nan,nan,nan,nan
MSCI,-739764000.0,4179681000.0,4496826000.0,No,0.2631224610213285,3,2.7099308109248836,Distributing More,0.29560260586319215,-8.266858455712777,206.4285714285714,0.025475125606187317,-5.108861315537378,6474.231745560673,-53521.557450032335,254139.34540084196
NDAQ,10816000000.0,7825000000.0,10163000000.0,Maybe,0.046239624447115935,3,0.1875721105780054,Stagnant,0.0370806313030452,nan,30.0,0.028661117731861186,nan,nan,nan,nan
NTAP,1146000000.0,208000000.0,1992000000.0,No,0.16057017778537228,3,0.933555033193009,Stagnant,0.13653483992467047,nan,67.71428571428571,0.040637860294953546,nan,nan,nan,nan
NFLX,20588313000.0,22589286000.0,14143417000.0,Maybe,0.3107926949700904,3,2.3160418821774362,Stagnant,0.14915338645418325,nan,174.99999999999997,0.01796556516464884,nan,nan,nan,nan
NEM,29027000000.0,-2996000000.0,6951000000.0,Yes,0.8483032378580324,3,2.402825160098004,Stagnant,1.1651705565529622,nan,-42.42857142857143,-0.057302718407786786,nan,nan,nan,nan
